age,taille,poids,sport_licence,niveau_etude,region,smoker,nationalité_francaise,nb_enfants,quotient_caf,revenu_estime_mois,situation_familiale,historique_credits,risque_personnel,date_creation_compte,score_credit,loyer_mensuel,montant_pret
35,173.6,78.8,oui,0,Corse,non,non,-1,358.7,2235,6.0,2.5068201193520885,0.45,2023-02-21,574.7797217537943,5000.0,500.0
45,153.3,52.4,oui,8,Corse,oui,oui,4,357.0,1786,3.0,4.0,0.15,2021-06-28,496.0,5306.473283539622,18657.275774742106
72,179.7,68.9,non,5,Île-de-France,oui,non,3,338.8,3407,3.0,2.5068201193520885,0.27,2024-09-27,668.0,5000.0,3804.9173492159534
43,167.1,85.8,non,7,Normandie,oui,non,0,192.9,1799,2.0,1.0,0.62,2023-10-17,490.0,5306.473283539622,500.0
38,154.9,79.3,oui,5,Corse,non,oui,1,302.5,1816,3.0,3.0,0.51,2022-12-24,796.0,5306.473283539622,4761.08351981037
27,171.5,62.7,oui,7,Île-de-France,non,non,2,62.3,1249,3.0,2.0,0.7,2022-03-07,579.0,5000.0,4818.502890286607
42,189.2,75.9,oui,0,Hauts-de-France,oui,non,1,335.0,4990,2.0,2.5068201193520885,0.86,2023-04-16,547.0,5306.473283539622,500.0
62,171.5,51.6,non,7,Hauts-de-France,oui,oui,5,164.6,1946,3.0,2.5068201193520885,0.31,2020-08-08,826.0,5306.473283539622,29153.804464817644
29,163.3,59.7,non,8,Corse,non,non,2,172.1,2856,3.0,2.5068201193520885,0.53,2025-02-23,364.0,5306.473283539622,500.0
33,160.5,87.0,oui,8,Occitanie,non,non,0,181.3,2496,6.0,5.0,0.3,2022-02-03,574.7797217537943,5306.473283539622,7138.762735234996
74,163.7,72.6,non,7,Corse,non,oui,1,294.8,2643,3.0,2.5068201193520885,0.46,2023-09-30,574.7797217537943,5306.473283539622,4453.426615750728
49,176.7,66.1,non,5,Corse,oui,oui,1,232.3,1825,3.0,2.5068201193520885,0.31,2024-02-10,571.0,5306.473283539622,500.0
40,173.7,87.1,non,7,Bretagne,non,oui,2,134.5,3559,0.0,2.5068201193520885,0.24,2022-05-05,574.7797217537943,5306.473283539622,20429.693991350305
23,183.3,81.5,oui,0,Occitanie,non,oui,2,179.8,2859,3.0,2.5068201193520885,0.85,2025-05-07,574.7797217537943,5306.473283539622,17138.980737599995
72,180.7,64.6,non,5,Auvergne-Rhône-Alpes,non,non,1,152.4,3125,3.0,2.5068201193520885,0.7,2021-11-06,574.7797217537943,5000.0,500.0
68,166.5,68.7,non,5,Bretagne,oui,oui,2,199.1,3836,2.0,2.5068201193520885,0.49,2021-07-24,574.7797217537943,5000.0,11058.723476136376
41,180.0,69.0,oui,8,Auvergne-Rhône-Alpes,non,oui,3,188.4,4746,0.0,5.0,0.4,2022-07-05,574.7797217537943,5000.0,56461.97791911173
67,174.5,81.6,oui,8,Occitanie,non,non,4,257.6,3249,0.0,2.5068201193520885,0.3,2022-08-20,574.7797217537943,5306.473283539622,18241.878144711696
66,153.2,71.5,oui,7,Corse,oui,non,4,275.8,2728,2.0,2.5068201193520885,0.47,2021-08-29,574.7797217537943,5306.473283539622,6195.807421026357
41,168.1,74.3,oui,7,Hauts-de-France,oui,non,4,287.2,1208,2.0,3.0,0.73,2025-05-29,574.7797217537943,5306.473283539622,500.0
72,175.3,72.2,oui,7,Provence-Alpes-Côte d’Azur,non,non,4,100.0,2284,3.0,2.0,0.55,2020-04-15,574.7797217537943,5000.0,16795.397739079275
39,175.4,50.6,oui,5,Île-de-France,oui,non,1,190.0,1521,6.0,2.5068201193520885,0.42,2020-11-25,811.0,5306.473283539622,500.0
68,167.7,82.6,non,0,Hauts-de-France,oui,non,1,272.9,4864,3.0,2.5068201193520885,0.48,2022-04-27,830.0,5306.473283539622,500.0
31,187.6,55.0,oui,5,Bretagne,oui,oui,0,322.5,2655,2.0,0.0,0.63,2023-01-04,574.7797217537943,5306.473283539622,1503.7172445563097
47,171.3,26.5,non,8,Provence-Alpes-Côte d’Azur,oui,oui,1,194.7,1991,6.0,2.5068201193520885,0.62,2022-04-19,574.7797217537943,5000.0,9111.08491769923
44,170.1,38.6,oui,5,Normandie,oui,oui,4,146.7,656,3.0,2.5068201193520885,0.75,2023-06-12,772.0,5000.0,6052.2440225128485
60,183.6,76.9,non,7,Auvergne-Rhône-Alpes,non,non,0,289.3,892,6.0,2.5068201193520885,0.49,2022-07-23,574.7797217537943,5000.0,500.0
26,168.2,65.5,oui,5,Provence-Alpes-Côte d’Azur,non,non,3,283.1,4956,2.0,2.5068201193520885,0.69,2023-01-05,560.0,5306.473283539622,6247.348798195641
33,159.6,72.4,oui,8,Hauts-de-France,non,oui,1,151.1,1441,2.0,1.0,0.2,2023-12-02,846.0,5000.0,20767.919659685027
56,149.9,64.3,non,7,Île-de-France,non,non,1,271.6,3608,3.0,3.0,0.64,2020-05-07,472.0,5306.473283539622,500.0
39,178.3,74.5,oui,7,Hauts-de-France,non,non,3,284.6,3220,3.0,2.5068201193520885,0.15,2024-03-23,804.0,5000.0,10100.039113021918
71,190.6,88.6,non,0,Corse,non,oui,1,224.8,3034,0.0,2.5068201193520885,0.96,2020-02-07,574.7797217537943,5000.0,500.0
19,179.8,81.5,non,0,Provence-Alpes-Côte d’Azur,oui,oui,3,352.2,2543,0.0,2.5068201193520885,0.55,2023-03-27,574.7797217537943,5000.0,500.0
36,178.4,39.9,non,8,Occitanie,oui,non,0,195.6,4364,0.0,3.0,0.88,2022-09-24,574.7797217537943,5306.473283539622,500.0
72,168.3,44.5,non,5,Bretagne,non,non,1,258.8,500,0.0,2.5068201193520885,0.28,2023-06-15,574.7797217537943,5306.473283539622,500.0
33,171.9,74.2,oui,4,Normandie,non,oui,1,258.3,500,6.0,0.0,0.29,2024-12-06,574.7797217537943,5000.0,1523.340236271127
48,175.2,57.1,non,8,Île-de-France,oui,non,5,354.6,641,3.0,2.5068201193520885,0.25,2023-02-26,574.7797217537943,5306.473283539622,9083.64736885388
50,172.1,85.4,oui,8,Corse,non,non,1,268.2,1599,2.0,2.5068201193520885,0.35,2020-12-30,678.0,5306.473283539622,500.0
72,166.4,89.3,non,4,Auvergne-Rhône-Alpes,non,non,0,187.8,2552,3.0,5.0,0.55,2020-06-03,486.0,5306.473283539622,500.0
28,175.7,55.8,non,5,Occitanie,non,oui,1,340.5,3894,3.0,1.0,0.8,2024-12-26,446.0,5000.0,18273.85934788975
60,160.0,82.5,non,0,Occitanie,non,oui,1,208.0,1796,2.0,5.0,0.92,2020-08-12,574.7797217537943,5306.473283539622,500.0
73,184.7,79.1,oui,7,Provence-Alpes-Côte d’Azur,non,oui,1,303.9,1925,2.0,4.0,0.97,2022-08-30,574.7797217537943,5306.473283539622,18455.13234032478
62,167.8,63.9,non,5,Bretagne,non,non,0,311.4,2129,0.0,2.5068201193520885,0.18,2024-09-10,574.7797217537943,5306.473283539622,500.0
39,179.6,59.5,oui,7,Normandie,oui,non,0,144.7,2088,6.0,1.0,0.92,2021-02-06,517.0,5000.0,500.0
56,189.9,49.0,non,7,Auvergne-Rhône-Alpes,non,non,3,183.3,3389,3.0,2.5068201193520885,0.74,2021-07-18,574.7797217537943,5306.473283539622,500.0
39,178.4,90.4,non,8,Normandie,oui,oui,2,106.1,1592,3.0,2.5068201193520885,0.18,2023-05-03,574.7797217537943,5000.0,3059.808321633036
25,173.6,83.0,oui,4,Bretagne,non,oui,0,250.0,823,0.0,2.5068201193520885,0.18,2021-07-03,574.7797217537943,5306.473283539622,8899.756007617267
75,158.6,81.8,non,8,Corse,non,oui,2,243.7,1132,0.0,2.5068201193520885,0.33,2023-12-05,416.0,5306.473283539622,12315.732145524287
38,168.0,90.2,non,7,Auvergne-Rhône-Alpes,non,oui,4,273.8,1962,0.0,2.5068201193520885,0.07,2022-09-30,574.7797217537943,5000.0,22457.588051445546
59,176.3,55.4,non,0,Corse,non,oui,1,345.4,3397,0.0,2.5068201193520885,0.95,2022-12-02,728.0,5306.473283539622,500.0
51,158.3,80.8,oui,5,Île-de-France,oui,non,5,266.1,2347,2.0,2.5068201193520885,0.83,2022-03-30,768.0,5000.0,10162.255467232544
61,160.3,61.4,oui,0,Normandie,non,oui,0,224.0,2389,0.0,0.0,0.68,2024-03-12,583.0,5000.0,500.0
36,168.4,75.8,oui,8,Auvergne-Rhône-Alpes,non,non,5,183.0,2403,0.0,2.5068201193520885,0.82,2024-07-23,574.7797217537943,5306.473283539622,19249.044580092504
65,164.2,67.5,oui,8,Auvergne-Rhône-Alpes,oui,oui,0,235.3,1549,6.0,1.0,0.28,2020-06-11,574.7797217537943,5306.473283539622,12021.190189928564
62,179.0,81.1,non,7,Corse,non,non,3,281.7,3958,3.0,3.0,0.78,2022-08-07,609.0,5000.0,500.0
70,164.8,50.8,oui,0,Occitanie,non,non,0,293.5,2258,0.0,2.5068201193520885,0.01,2023-02-01,307.0,5306.473283539622,500.0
66,169.6,54.7,oui,0,Normandie,non,oui,1,333.2,2592,3.0,4.0,0.43,2020-10-16,574.7797217537943,5000.0,500.0
64,166.2,60.6,non,4,Île-de-France,oui,non,0,302.5,3893,3.0,2.5068201193520885,0.85,2023-10-25,574.7797217537943,5000.0,500.0
52,167.0,66.7,oui,7,Provence-Alpes-Côte d’Azur,oui,oui,3,414.4,1061,6.0,2.5068201193520885,0.49,2022-03-26,573.0,5306.473283539622,22120.572770436083
63,158.9,72.6,non,8,Auvergne-Rhône-Alpes,oui,oui,1,303.2,1972,3.0,3.0,0.81,2021-09-17,574.7797217537943,5000.0,13813.401395801417
48,174.1,87.4,oui,5,Provence-Alpes-Côte d’Azur,non,oui,1,249.1,3718,2.0,2.5068201193520885,0.94,2024-10-07,373.0,5306.473283539622,24626.54352145576
31,159.5,83.5,oui,5,Île-de-France,non,oui,1,178.2,3548,0.0,2.5068201193520885,0.5,2024-06-28,574.7797217537943,5306.473283539622,32236.6807418404
40,158.8,75.5,oui,5,Occitanie,oui,oui,2,293.9,2164,0.0,2.5068201193520885,0.09,2021-04-29,574.7797217537943,5000.0,3317.3254488158727
32,166.8,62.7,oui,7,Normandie,non,non,2,168.2,500,3.0,3.0,0.01,2025-01-02,574.7797217537943,5000.0,500.0
66,164.0,68.0,oui,7,Auvergne-Rhône-Alpes,oui,oui,2,354.6,4259,6.0,5.0,0.29,2021-04-21,452.0,5306.473283539622,24828.752245553707
33,172.9,39.6,oui,0,Hauts-de-France,oui,oui,2,107.3,500,2.0,2.5068201193520885,0.3,2024-10-01,419.0,5000.0,500.0
24,156.9,109.3,oui,8,Auvergne-Rhône-Alpes,oui,non,3,324.0,1801,6.0,2.0,0.8,2021-06-13,806.0,5000.0,500.0
71,167.0,75.8,non,0,Hauts-de-France,oui,oui,1,186.2,1803,2.0,2.5068201193520885,0.3,2020-11-20,574.7797217537943,5306.473283539622,500.0
35,181.4,48.8,non,8,Provence-Alpes-Côte d’Azur,non,oui,0,429.7,2723,6.0,2.0,0.65,2023-05-03,718.0,5000.0,13786.883105494668
63,148.9,85.7,non,0,Corse,oui,oui,0,194.7,2566,3.0,2.5068201193520885,0.35,2024-05-19,541.0,5306.473283539622,500.0
56,186.9,66.0,oui,5,Île-de-France,oui,oui,3,271.2,2087,3.0,2.5068201193520885,0.07,2025-05-03,477.0,5000.0,13748.903876883582
67,168.0,59.9,non,0,Île-de-France,non,non,1,156.3,4070,6.0,2.5068201193520885,0.26,2020-08-03,574.7797217537943,5000.0,500.0
35,189.1,70.3,non,7,Provence-Alpes-Côte d’Azur,oui,oui,0,154.6,2435,2.0,5.0,0.95,2023-09-10,574.7797217537943,5000.0,5912.492581135138
30,163.0,93.4,non,7,Normandie,oui,oui,0,145.2,1786,3.0,2.5068201193520885,0.16,2023-09-01,574.7797217537943,5000.0,500.0
63,162.7,90.9,non,4,Corse,oui,non,3,118.9,2685,3.0,2.0,0.87,2022-09-23,574.7797217537943,5306.473283539622,500.0
36,168.8,74.3,oui,7,Bretagne,oui,oui,0,398.3,1669,0.0,2.5068201193520885,0.35,2021-05-16,474.0,5306.473283539622,500.0
49,149.7,97.6,non,7,Occitanie,oui,non,1,261.4,3643,2.0,2.5068201193520885,0.1,2024-08-10,399.0,5000.0,500.0
25,162.1,46.9,oui,0,Occitanie,non,non,0,316.5,3476,2.0,1.0,0.45,2023-08-10,824.0,5306.473283539622,500.0
45,166.2,65.5,oui,8,Normandie,non,non,3,150.4,1862,3.0,2.5068201193520885,0.14,2021-02-07,574.7797217537943,5000.0,14755.631019603068
74,176.2,67.0,non,5,Bretagne,non,oui,1,447.9,2307,3.0,2.5068201193520885,0.64,2023-11-26,574.7797217537943,5000.0,28797.33435640461
22,168.1,49.9,oui,5,Provence-Alpes-Côte d’Azur,oui,non,0,305.3,3232,3.0,1.0,0.71,2020-11-14,391.0,5000.0,500.0
23,178.7,63.2,oui,4,Bretagne,non,oui,4,181.2,3868,0.0,5.0,0.44,2020-07-17,760.0,5306.473283539622,46409.0910791451
35,159.3,59.1,oui,0,Corse,non,oui,2,217.4,2740,3.0,2.0,0.07,2024-11-15,574.7797217537943,5306.473283539622,9534.088145511838
73,166.2,110.3,oui,4,Île-de-France,non,oui,1,402.4,2994,3.0,4.0,0.84,2020-04-12,574.7797217537943,5306.473283539622,24395.738550765163
62,162.7,59.4,non,4,Corse,non,oui,-1,360.6,3115,2.0,2.5068201193520885,0.51,2021-05-02,574.7797217537943,5306.473283539622,500.0
20,169.6,86.6,oui,7,Normandie,non,non,0,387.0,4195,6.0,4.0,0.9,2023-12-14,803.0,5306.473283539622,500.0
49,182.4,96.6,non,4,Île-de-France,non,non,3,242.5,1721,3.0,2.5068201193520885,0.26,2025-03-06,574.7797217537943,5306.473283539622,500.0
43,157.8,48.7,oui,0,Provence-Alpes-Côte d’Azur,non,non,2,227.8,892,0.0,5.0,0.74,2023-01-26,577.0,5306.473283539622,500.0
33,168.9,65.2,non,0,Hauts-de-France,oui,oui,3,-11.6,500,2.0,3.0,0.63,2021-11-15,530.0,5306.473283539622,500.0
68,197.7,50.2,oui,5,Occitanie,oui,non,2,165.8,1896,2.0,0.0,0.87,2021-11-15,574.7797217537943,5306.473283539622,500.0
26,172.4,75.4,non,5,Corse,non,non,5,185.3,1350,3.0,2.5068201193520885,0.15,2024-03-27,833.0,5000.0,500.0
51,156.7,48.0,non,7,Corse,non,oui,-1,162.3,3125,3.0,2.5068201193520885,0.59,2020-09-08,530.0,5000.0,7835.7390824475215
47,171.5,66.1,non,5,Hauts-de-France,non,non,1,217.0,2035,3.0,2.5068201193520885,0.56,2021-07-31,574.7797217537943,5000.0,500.0
49,173.3,91.8,non,0,Normandie,non,oui,0,336.7,3606,2.0,2.5068201193520885,0.02,2020-12-04,574.7797217537943,5306.473283539622,500.0
21,160.3,103.2,oui,8,Île-de-France,oui,oui,2,343.9,2921,0.0,2.5068201193520885,0.75,2021-11-18,574.7797217537943,5000.0,29633.40365432219
42,171.3,46.9,non,7,Hauts-de-France,non,oui,2,281.5,846,3.0,2.5068201193520885,0.31,2022-04-01,355.0,5000.0,7445.104025348265
60,171.7,49.2,oui,7,Auvergne-Rhône-Alpes,oui,oui,0,296.1,3764,2.0,4.0,0.6,2021-05-03,303.0,5000.0,13743.251540246923
49,174.7,51.9,non,7,Corse,oui,oui,0,86.2,1573,3.0,4.0,0.88,2021-05-31,574.7797217537943,5306.473283539622,500.0
49,180.6,68.6,non,0,Auvergne-Rhône-Alpes,non,non,2,233.7,2067,6.0,2.5068201193520885,0.49,2023-06-16,574.7797217537943,5000.0,500.0
38,173.3,58.1,non,7,Hauts-de-France,non,oui,3,274.5,2296,2.0,2.0,0.83,2023-11-28,391.0,5000.0,11728.33231666558
27,160.3,67.8,non,4,Provence-Alpes-Côte d’Azur,non,non,3,233.2,2495,0.0,2.5068201193520885,0.52,2023-10-09,672.0,5306.473283539622,500.0
31,169.7,76.2,oui,8,Provence-Alpes-Côte d’Azur,non,oui,3,285.8,3185,3.0,2.5068201193520885,0.39,2023-06-08,376.0,5306.473283539622,43212.95057267977
74,169.6,91.5,oui,4,Corse,non,non,5,205.4,3294,0.0,2.5068201193520885,0.82,2021-03-09,349.0,5306.473283539622,500.0
30,171.2,69.6,oui,4,Île-de-France,oui,oui,2,66.7,916,3.0,2.5068201193520885,0.09,2022-11-15,574.7797217537943,5000.0,500.0
74,176.7,67.1,non,7,Hauts-de-France,oui,oui,1,334.0,3321,2.0,0.0,0.96,2021-07-29,574.7797217537943,5000.0,6531.549995136174
74,164.4,85.6,non,8,Corse,oui,oui,1,318.8,1222,3.0,2.5068201193520885,0.13,2022-10-12,574.7797217537943,5306.473283539622,500.0
28,182.5,86.2,non,0,Provence-Alpes-Côte d’Azur,non,oui,2,157.0,3624,3.0,2.5068201193520885,0.69,2024-08-12,509.0,5306.473283539622,28532.3663967397
65,186.5,77.9,oui,0,Normandie,oui,non,0,310.1,3929,6.0,3.0,0.07,2020-04-28,574.7797217537943,5306.473283539622,500.0
47,150.7,42.9,non,0,Corse,oui,oui,4,244.5,500,3.0,2.5068201193520885,0.72,2024-10-18,846.0,5000.0,500.0
56,170.6,58.1,non,8,Provence-Alpes-Côte d’Azur,non,non,2,274.8,500,3.0,1.0,0.02,2025-01-05,574.7797217537943,5000.0,500.0
26,169.8,66.8,non,7,Corse,non,non,1,301.4,957,3.0,5.0,0.27,2020-03-05,574.7797217537943,5306.473283539622,500.0
56,172.0,70.9,non,4,Bretagne,non,oui,0,293.9,1439,3.0,5.0,0.85,2024-02-14,668.0,5306.473283539622,6124.436592885223
32,173.5,48.0,oui,5,Corse,oui,oui,3,492.3,4641,3.0,2.5068201193520885,0.12,2020-08-14,574.7797217537943,5000.0,11725.634435967087
29,178.1,63.3,oui,4,Hauts-de-France,oui,oui,1,314.2,2583,2.0,2.5068201193520885,0.88,2021-07-24,697.0,5000.0,500.0
37,172.5,67.0,non,4,Bretagne,oui,oui,4,330.4,500,3.0,0.0,0.63,2024-03-03,693.0,5306.473283539622,685.615805836328
29,148.6,81.9,oui,8,Corse,non,oui,2,298.4,3363,3.0,3.0,0.09,2022-06-07,428.0,5306.473283539622,18241.82410718936
32,172.6,83.1,non,5,Hauts-de-France,oui,non,1,242.2,2237,2.0,3.0,0.53,2023-09-18,574.7797217537943,5000.0,500.0
62,175.6,79.2,non,0,Bretagne,non,oui,4,259.4,3555,2.0,2.5068201193520885,0.58,2023-11-13,347.0,5306.473283539622,28602.213598598824
51,173.9,86.1,oui,5,Normandie,oui,oui,1,375.2,1300,3.0,2.0,0.9,2023-11-30,574.7797217537943,5306.473283539622,743.5549959593359
53,158.4,50.1,non,0,Occitanie,non,oui,2,344.7,677,6.0,2.5068201193520885,0.64,2020-04-19,343.0,5306.473283539622,500.0
69,167.9,90.8,oui,0,Hauts-de-France,oui,non,1,365.8,960,0.0,1.0,0.8,2022-01-09,574.7797217537943,5306.473283539622,500.0
29,171.0,63.3,non,0,Corse,oui,non,1,109.4,1822,3.0,1.0,0.33,2021-11-14,746.0,5000.0,500.0
37,157.7,59.1,oui,0,Hauts-de-France,non,non,1,217.2,3359,3.0,2.5068201193520885,0.81,2024-10-03,574.7797217537943,5306.473283539622,500.0
48,167.7,81.8,non,0,Provence-Alpes-Côte d’Azur,oui,non,3,271.5,1151,3.0,2.5068201193520885,0.15,2022-05-03,365.0,5000.0,500.0
72,181.2,67.9,non,4,Auvergne-Rhône-Alpes,non,oui,0,233.0,2827,0.0,5.0,0.37,2023-08-21,574.7797217537943,5306.473283539622,9593.791618959578
53,172.9,72.5,non,8,Normandie,oui,oui,1,342.4,824,2.0,1.0,0.19,2025-06-04,656.0,5000.0,1343.5397259550882
32,168.7,56.0,oui,0,Occitanie,oui,oui,2,344.7,3899,3.0,2.5068201193520885,0.87,2023-02-26,746.0,5000.0,5347.04976559456
42,178.9,88.5,oui,8,Île-de-France,non,non,3,322.5,1224,0.0,2.0,0.74,2021-09-16,574.7797217537943,5000.0,19823.85117179108
18,157.0,43.4,non,7,Auvergne-Rhône-Alpes,non,non,2,278.7,3163,3.0,3.0,0.3,2021-07-12,574.7797217537943,5306.473283539622,500.0
53,164.0,69.6,non,5,Île-de-France,oui,non,3,302.3,500,3.0,2.5068201193520885,0.25,2020-09-12,536.0,5000.0,500.0
42,164.3,50.7,non,5,Île-de-France,oui,oui,2,251.9,3377,6.0,0.0,0.34,2021-05-12,574.7797217537943,5000.0,12770.70187987893
41,166.9,71.5,non,0,Provence-Alpes-Côte d’Azur,non,non,2,158.8,2850,3.0,4.0,0.32,2021-09-25,574.7797217537943,5306.473283539622,500.0
42,175.2,72.4,oui,7,Occitanie,oui,non,-1,182.4,3381,3.0,4.0,0.04,2021-04-23,619.0,5000.0,500.0
51,168.1,83.6,non,5,Auvergne-Rhône-Alpes,oui,non,0,183.5,1869,6.0,2.5068201193520885,0.35,2022-11-29,574.7797217537943,5000.0,500.0
49,168.3,35.2,non,5,Normandie,non,non,0,199.2,2496,0.0,2.5068201193520885,0.58,2021-03-17,668.0,5306.473283539622,500.0
45,164.4,57.1,non,0,Île-de-France,non,oui,3,200.7,3553,3.0,2.5068201193520885,0.29,2020-06-26,574.7797217537943,5000.0,27225.46802943959
72,179.1,90.6,non,5,Provence-Alpes-Côte d’Azur,oui,oui,1,340.1,1989,2.0,0.0,0.48,2020-06-10,574.7797217537943,5000.0,500.0
38,167.9,57.7,oui,7,Provence-Alpes-Côte d’Azur,non,oui,1,193.2,500,0.0,2.5068201193520885,0.68,2021-03-08,420.0,5000.0,16458.984038847993
53,166.7,59.1,non,4,Auvergne-Rhône-Alpes,oui,oui,0,347.5,637,0.0,5.0,0.36,2022-08-18,574.7797217537943,5000.0,500.0
20,157.5,30.7,non,7,Bretagne,non,oui,2,119.4,1880,3.0,2.5068201193520885,0.71,2023-05-25,676.0,5306.473283539622,11830.896693487846
72,171.9,43.0,oui,4,Auvergne-Rhône-Alpes,oui,non,1,262.0,2108,3.0,1.0,0.3,2024-12-01,643.0,5000.0,500.0
20,186.1,53.6,oui,0,Occitanie,non,oui,3,301.1,3074,2.0,2.0,0.33,2021-12-10,438.0,5000.0,7321.845987959571
50,184.6,49.9,oui,5,Hauts-de-France,non,non,1,273.2,2426,6.0,0.0,0.11,2020-12-07,552.0,5000.0,500.0
61,161.5,61.9,oui,0,Provence-Alpes-Côte d’Azur,non,non,2,338.8,1714,3.0,2.5068201193520885,0.33,2022-04-22,574.7797217537943,5000.0,500.0
23,179.4,71.7,non,4,Île-de-France,oui,non,0,230.7,2766,0.0,2.5068201193520885,0.28,2022-05-31,574.7797217537943,5306.473283539622,500.0
58,162.0,58.1,oui,0,Corse,oui,oui,3,170.2,500,6.0,2.5068201193520885,0.56,2021-10-13,364.0,5000.0,500.0
75,164.1,48.1,non,0,Hauts-de-France,non,non,3,316.7,1580,3.0,2.5068201193520885,0.35,2020-04-17,574.7797217537943,5306.473283539622,500.0
39,175.6,63.2,oui,7,Normandie,oui,oui,1,-10.6,3354,2.0,5.0,0.93,2021-08-06,713.0,5000.0,19499.356778189875
24,175.9,90.1,oui,7,Provence-Alpes-Côte d’Azur,oui,oui,2,73.1,2026,3.0,4.0,0.69,2025-04-08,512.0,5306.473283539622,11527.849288904372
59,175.1,82.2,non,5,Bretagne,oui,oui,0,372.6,1313,0.0,2.5068201193520885,0.27,2021-05-11,491.0,5000.0,500.0
36,150.4,61.4,non,0,Occitanie,non,oui,2,274.2,2114,0.0,5.0,0.23,2022-04-16,574.7797217537943,5000.0,1249.790933969471
70,176.8,61.9,oui,4,Île-de-France,oui,oui,1,409.3,1145,3.0,2.0,0.03,2021-06-03,608.0,5306.473283539622,4860.788599208167
70,180.2,51.4,oui,4,Hauts-de-France,non,oui,2,223.0,1558,3.0,2.0,0.31,2022-01-09,574.7797217537943,5306.473283539622,10671.781329490756
47,172.5,64.0,non,8,Auvergne-Rhône-Alpes,non,oui,1,221.1,1898,6.0,2.5068201193520885,0.38,2021-04-05,574.7797217537943,5306.473283539622,23196.37990020399
22,183.8,31.6,non,7,Occitanie,non,non,4,346.3,4642,2.0,2.5068201193520885,0.83,2023-07-23,696.0,5306.473283539622,8177.355230042017
30,176.1,79.2,oui,8,Corse,non,oui,2,374.2,3275,2.0,2.5068201193520885,0.28,2023-08-24,796.0,5000.0,30554.38314847827
33,169.0,60.9,non,0,Provence-Alpes-Côte d’Azur,non,oui,2,384.4,4535,3.0,1.0,0.49,2020-10-07,590.0,5306.473283539622,14206.77024563424
31,156.2,63.7,oui,4,Auvergne-Rhône-Alpes,non,oui,3,398.4,2100,6.0,3.0,0.61,2021-02-24,714.0,5306.473283539622,20661.25151659332
68,172.6,78.3,oui,8,Île-de-France,oui,oui,3,281.4,4393,3.0,0.0,0.29,2022-04-18,652.0,5000.0,29263.17023286252
64,165.9,45.3,non,7,Île-de-France,non,non,2,80.3,2311,3.0,4.0,0.37,2020-03-06,574.7797217537943,5306.473283539622,1432.20236107023
54,173.3,88.3,oui,7,Île-de-France,oui,non,0,120.8,3419,3.0,2.5068201193520885,0.92,2020-12-25,385.0,5000.0,500.0
64,177.8,74.2,oui,0,Normandie,non,oui,1,242.9,2855,2.0,2.5068201193520885,0.85,2025-05-31,381.0,5306.473283539622,7119.433914245339
48,177.0,50.5,oui,4,Normandie,non,oui,0,328.5,5090,0.0,5.0,0.97,2024-02-26,810.0,5000.0,27182.68395978345
51,152.3,77.9,non,7,Normandie,oui,non,0,288.4,2682,2.0,2.5068201193520885,0.24,2024-08-31,574.7797217537943,5000.0,500.0
35,158.2,64.2,non,5,Hauts-de-France,non,non,0,467.8,1775,0.0,2.5068201193520885,0.3,2022-11-23,452.0,5306.473283539622,500.0
56,177.3,68.5,oui,7,Corse,non,oui,3,404.0,3126,3.0,2.5068201193520885,0.23,2022-11-02,574.7797217537943,5306.473283539622,18024.40759688427
64,155.4,78.9,oui,7,Hauts-de-France,oui,oui,3,235.7,3905,3.0,2.5068201193520885,0.56,2024-12-08,574.7797217537943,5306.473283539622,27645.195657570304
59,165.8,63.7,non,0,Provence-Alpes-Côte d’Azur,oui,oui,0,370.2,4285,2.0,3.0,0.93,2023-07-11,531.0,5000.0,500.0
26,152.0,92.3,oui,7,Île-de-France,oui,oui,3,248.3,2513,3.0,5.0,0.3,2025-03-17,364.0,5000.0,31407.572988740263
29,171.7,39.2,oui,4,Normandie,non,oui,3,251.8,2522,3.0,2.5068201193520885,0.7,2023-06-06,764.0,5306.473283539622,32209.01055501693
55,172.6,65.7,oui,7,Bretagne,oui,oui,0,74.4,617,3.0,3.0,0.46,2021-04-14,574.7797217537943,5306.473283539622,500.0
29,180.7,54.7,non,5,Bretagne,oui,oui,2,341.7,2032,2.0,4.0,0.1,2022-05-09,701.0,5306.473283539622,7737.499955731215
44,170.1,48.2,oui,8,Bretagne,non,oui,4,215.7,1424,3.0,5.0,0.27,2023-04-08,574.7797217537943,5000.0,37136.094473360194
45,167.3,65.4,oui,5,Normandie,non,oui,1,275.8,1445,3.0,1.0,0.93,2023-12-01,574.7797217537943,5306.473283539622,14308.004125403451
56,187.8,88.6,non,0,Auvergne-Rhône-Alpes,oui,non,-2,467.5,2426,0.0,2.5068201193520885,0.89,2021-02-19,591.0,5306.473283539622,500.0
48,177.7,87.9,non,8,Hauts-de-France,non,oui,3,276.8,571,0.0,4.0,0.86,2020-05-28,441.0,5000.0,11408.023243903188
57,198.2,64.2,oui,8,Corse,oui,oui,3,345.8,2912,0.0,3.0,0.32,2022-06-24,574.7797217537943,5306.473283539622,20780.48620323101
75,151.4,58.6,non,5,Bretagne,oui,non,0,246.3,1515,6.0,2.5068201193520885,0.39,2025-01-20,492.0,5000.0,500.0
49,153.2,60.9,oui,4,Île-de-France,non,oui,1,229.4,3790,3.0,2.5068201193520885,0.23,2022-05-09,625.0,5000.0,28702.62188762088
